Month,cpiyoy,cpiyoy1,cpiyoy2,govt_string,vaxfull,dvaxfull,dcovid,total_covid,new_cases,new_cases pm,new_deaths,new_deathspm,cci,cci1,cci2,cci3,cci4,cci5,cci6,cci7,cci8,cci_exp,cci_cur,ism_man,ism_non,ism_man_backlog,ism_non_backlog,ism_man_prices,ism_non_prices,ism_man_non_neworders,ism_non_neworders,ism_man_prod,ism_man_employ,ism_non_employ,ism_man_inv,dbear,debtceiling2011,dgulfwar1,dgulfwar2,dshut,dstock87,vaxdec2020,dcovxcci,dcovxcci6 ,dcovxcci7,dcovxism_man,dcovxism_non
2011M01,1.7,1.4,1.1,0,0,0,0,0,0,0,0,0,64.8,63.4,57.8,49.9,48.6,53.2,51,54.3,62.7,87.3,31.1,59.1,57.6,57.1,48.5,79.6,70,64.5,63,65.3,61.6,52.1,49.8,0,0,0,0,0,0,0,0,0,0,0,0
2011M02,2.1,1.7,1.4,0,0,0,0,0,0,0,0,0,72,64.8,63.4,57.8,49.9,48.6,53.2,51,54.3,97.5,33.8,59.2,58,55.6,50.5,80.2,70.9,64.2,61.9,63.8,62.3,54.2,47.4,0,0,0,0,0,0,0,0,0,0,0,0
2011M03,2.6,2.1,1.7,0,0,0,0,0,0,0,0,0,63.8,72,64.8,63.4,57.8,49.9,48.6,53.2,51,81.3,37.5,58.4,55.8,52.8,52,82.3,70.9,61.3,59.6,61.9,60.5,53.3,48.3,0,0,0,0,0,0,0,0,0,0,0,0
2011M04,3.1,2.6,2.1,0,0,0,0,0,0,0,0,0,66,63.8,72,64.8,63.4,57.8,49.9,48.6,53.2,83.2,40.2,57.9,55.2,59.2,56,82.6,71,61.1,56.3,59,59.2,54.3,50.9,0,0,0,0,0,0,0,0,0,0,0,0
2011M05,3.5,3.1,2.6,0,0,0,0,0,0,0,0,0,61.7,66,63.8,72,64.8,63.4,57.8,49.9,48.6,76.7,39.3,54.8,55,50.1,55.5,77.9,70.3,54.6,56,54.8,58.1,55.1,49.9,0,0,0,0,0,0,0,0,0,0,0,0
2011M06,3.5,3.5,3.1,0,0,0,0,0,0,0,0,0,57.6,61.7,66,63.8,72,64.8,63.4,57.8,49.9,71.6,36.6,55.8,54.2,52.5,55,70.3,62.4,54.6,55.4,54.5,62.1,53.1,51.7,0,0,0,0,0,0,0,0,0,0,0,0
2011M07,3.6,3.5,3.5,0,0,0,0,0,0,0,0,0,59.2,57.6,61.7,66,63.8,72,64.8,63.4,57.8,74.9,35.7,52.9,53.5,49.8,48.5,59.1,60.7,56.9,53.7,54.6,53.2,53.4,46.9,0,1,0,0,0,0,0,0,0,0,0,0
2011M08,3.8,3.6,3.5,0,0,0,0,0,0,0,0,0,45.2,59.2,57.6,61.7,66,63.8,72,64.8,63.4,52.4,34.3,52.6,53.5,46.3,44,57.5,61.3,52.9,53.9,51.4,51.8,51.5,53.9,0,1,0,0,0,0,0,0,0,0,0,0
2011M09,3.8,3.8,3.6,0,0,0,0,0,0,0,0,0,46.4,45.2,59.2,57.6,61.7,66,63.8,72,64.8,55.1,33.3,53.7,52.3,43.7,47.5,57,60.9,51.8,54.6,54.7,56.6,48.8,53.5,0,0,0,0,0,0,0,0,0,0,0,0
2011M10,3.5,3.8,3.8,0,0,0,0,0,0,0,0,0,40.9,46.4,45.2,59.2,57.6,61.7,66,63.8,72,50,27.1,51.4,52.8,48,52.5,41.4,57.7,52,53.4,52.3,53,51.8,48.4,0,0,0,0,0,0,0,0,0,0,0,0
2011M11,3.5,3.5,3.8,0,0,0,0,0,0,0,0,0,55.2,40.9,46.4,45.2,59.2,57.6,61.7,66,63.8,66.4,38.3,51.8,52.9,46.8,47,48.1,63.4,54.9,53.4,56.6,51.3,52.5,45,0,-1,0,0,0,0,0,0,0,0,0,0
2011M12,3.1,3.5,3.5,0,0,0,0,0,0,0,0,0,64.8,55.2,40.9,46.4,45.2,59.2,57.6,61.7,66,77,46.5,53,52.6,48.2,48,45.4,62.2,55.4,54.2,60.9,54.9,48.5,45,0,-1,0,0,0,0,0,0,0,0,0,0
2012M01,3,3.1,3.5,0,0,0,0,0,0,0,0,0,61.5,64.8,55.2,40.9,46.4,45.2,59.2,57.6,61.7,76.7,38.8,54.2,57.3,52,45.5,53.5,63.8,60,62.8,58.1,52.9,54.2,49.7,0,0,0,0,0,0,0,0,0,0,0,0
2012M02,2.9,3,3.1,0,0,0,0,0,0,0,0,0,71.6,61.5,64.8,55.2,40.9,46.4,45.2,59.2,57.6,88.4,46.4,53.3,55.9,50.4,49.5,60.1,65.4,58.3,59.5,58.2,53.7,53.9,49.4,0,0,0,0,0,0,0,0,0,0,0,0
2012M03,2.6,2.9,3,0,0,0,0,0,0,0,0,0,69.5,71.6,61.5,64.8,55.2,40.9,46.4,45.2,59.2,82.5,49.9,53.5,55.6,52,53,62.3,63.7,57,58.2,56.2,55.6,55.5,48.8,0,0,0,0,0,0,0,0,0,0,0,0
2012M04,2.3,2.6,2.9,0,0,0,0,0,0,0,0,0,68.7,69.5,71.6,61.5,64.8,55.2,40.9,46.4,45.2,80.4,51.2,55.2,55.3,47.6,49.5,61,58.7,59.2,56.6,61.2,56.1,56.2,49.7,0,0,0,0,0,0,0,0,0,0,0,0
2012M05,1.7,2.3,2.6,0,0,0,0,0,0,0,0,0,64.4,68.7,69.5,71.6,61.5,64.8,55.2,40.9,46.4,77.3,44.9,53.2,55.1,44.2,53,47.2,54,58.2,56.3,55.1,54.8,55.1,47.2,0,0,0,0,0,0,0,0,0,0,0,0
2012M06,1.7,1.7,2.3,0,0,0,0,0,0,0,0,0,62.7,64.4,68.7,69.5,71.6,61.5,64.8,55.2,40.9,73.4,46.6,49.5,53.6,41.2,53,35.7,48.5,47.3,54.3,52.2,55.1,52.9,42.3,0,0,0,0,0,0,0,0,0,0,0,0
2012M07,1.4,1.7,1.7,0,0,0,0,0,0,0,0,0,65.4,62.7,64.4,68.7,69.5,71.6,61.5,64.8,55.2,78.4,45.9,49.6,52.1,42.1,47.5,39.4,52.8,47.8,52.9,50.2,51.3,51.1,49.3,0,0,0,0,0,0,0,0,0,0,0,0
2012M08,1.7,1.4,1.7,0,0,0,0,0,0,0,0,0,61.3,65.4,62.7,64.4,68.7,69.5,71.6,61.5,64.8,71.1,46.5,49,52.1,41.9,44.5,54.4,62.1,45.1,52.8,48.3,50.4,52,52.1,0,0,0,0,0,0,0,0,0,0,0,0
2012M09,1.9,1.7,1.4,0,0,0,0,0,0,0,0,0,68.4,61.3,65.4,62.7,64.4,68.7,69.5,71.6,61.5,81.5,48.7,50.8,53.8,46.4,50.5,60,65,52.2,53.7,48.8,52.4,52.1,49.6,0,0,0,0,0,0,0,0,0,0,0,0
2012M10,2.2,1.9,1.7,0,0,0,0,0,0,0,0,0,73.1,68.4,61.3,65.4,62.7,64.4,68.7,69.5,71.6,84,56.7,50.5,54.3,42.4,48,55.5,60.9,51.8,56.5,49.8,52.8,51.6,50.1,0,0,0,0,0,0,0,0,0,0,0,0
2012M11,1.8,2.2,1.9,0,0,0,0,0,0,0,0,0,71.5,73.1,68.4,61.3,65.4,62.7,64.4,68.7,69.5,80.9,57.4,48,53.9,42.1,49,52.1,58.3,47.9,56.3,49.2,47.3,52.8,48.1,0,0,0,0,0,0,0,0,0,0,0,0
2012M12,1.8,1.8,2.2,0,0,0,0,0,0,0,0,0,66.7,71.5,73.1,68.4,61.3,65.4,62.7,64.4,68.7,68.1,64.6,50.1,55.7,47.3,53.5,54,58.3,48.3,58.9,51.1,52.5,53.8,47.5,0,0,0,0,0,0,0,0,0,0,0,0
2013M01,1.7,1.8,1.8,0,0,0,0,0,0,0,0,0,58.4,66.7,71.5,73.1,68.4,61.3,65.4,62.7,64.4,59.9,56.2,53.3,55.9,45.2,49.5,56.9,60,54.9,58.5,55.1,53,55.3,50.4,0,0,0,0,0,0,0,0,0,0,0,0
2013M02,2,1.7,1.8,0,0,0,0,0,0,0,0,0,68,58.4,66.7,71.5,73.1,68.4,61.3,65.4,62.7,72.4,61.4,54.2,56.6,53.1,49,62.2,59.9,58.9,60,59,53.2,56.6,50.1,0,0,0,0,0,0,0,0,0,0,0,0
2013M03,1.5,2,1.7,0,0,0,0,0,0,0,0,0,61.9,68,58.4,66.7,71.5,73.1,68.4,61.3,65.4,63.7,59.2,51.9,55.9,49.7,54.5,53.7,55.6,52.3,57.8,54.3,53.3,53.6,48.8,0,0,0,0,0,0,0,0,0,0,0,0
2013M04,1.1,1.5,2,0,0,0,0,0,0,0,0,0,69,61.9,68,58.4,66.7,71.5,73.1,68.4,61.3,74.3,61,51,54.3,51.4,54.5,48.5,53.8,53,56.1,53.8,50.7,54.2,46.2,0,0,0,0,0,0,0,0,0,0,0,0
2013M05,1.4,1.1,1.5,0,0,0,0,0,0,0,0,0,74.3,69,61.9,68,58.4,66.7,71.5,73.1,68.4,80.6,64.8,50.8,54.8,48.1,51.5,49.9,53,52.1,56.7,52.9,50.3,53.2,48.7,0,0,0,0,0,0,0,0,0,0,0,0
2013M06,1.7,1.4,1.1,0,0,0,0,0,0,0,0,0,82.1,74.3,69,61.9,68,58.4,66.7,71.5,73.1,91.1,68.7,51.1,53.6,45.1,51.5,50.7,53.7,52,52.9,53.7,49.6,55.3,48.9,0,0,0,0,0,0,0,0,0,0,0,0
2013M07,1.9,1.7,1.4,0,0,0,0,0,0,0,0,0,81,82.1,74.3,69,61.9,68,58.4,66.7,71.5,86,73.6,53.8,55.2,45.4,52,48.4,55.3,56.4,54.6,60.2,52.1,54.4,47.6,0,0,0,0,0,0,0,0,0,0,0,0
2013M08,1.5,1.9,1.7,0,0,0,0,0,0,0,0,0,81.8,81,82.1,74.3,69,61.9,68,58.4,66.7,89,70.9,54,55.3,46.4,46.5,52.8,53.5,58,55.5,58.6,53.5,55.2,47.9,0,0,0,0,0,0,0,0,0,0,0,0
2013M09,1.1,1.5,1.9,0,0,0,0,0,0,0,0,0,80.2,81.8,81,82.1,74.3,69,61.9,68,58.4,84.7,73.5,54.6,53.6,50.1,50.5,57.4,56.4,60.2,57,57.8,52.8,52.3,49,0,0,0,0,0,0,0,0,0,0,0,0
2013M10,0.9,1.1,1.5,0,0,0,0,0,0,0,0,0,72.4,80.2,81.8,81,82.1,74.3,69,61.9,68,72.2,72.6,54.6,53.9,51.2,50.5,55,56.2,57.4,56.1,57.4,53.2,53,52.4,0,0,0,0,0,0,0,0,0,0,0,0
2013M11,1.2,0.9,1.1,0,0,0,0,0,0,0,0,0,72,72.4,80.2,81.8,81,82.1,74.3,69,61.9,71.1,73.5,55.5,53.1,54.1,50,51.7,53.2,59.5,54.4,58.9,54.4,53.5,53.9,0,0,0,0,0,0,0,0,0,0,0,0
2013M12,1.5,1.2,0.9,0,0,0,0,0,0,0,0,0,77.5,72,72.4,80.2,81.8,81,82.1,74.3,69,79,75.3,56.5,53.5,51,49,51.7,56.9,63.9,51.6,61.4,53,54.3,52.2,0,0,0,0,0,0,0,0,0,0,0,0
2014M01,1.6,1.5,1.2,0,0,0,0,0,0,0,0,0,79.4,77.5,72,72.4,80.2,81.8,81,82.1,74.3,80.8,77.3,52.5,55.2,46.6,46,60.3,60,54.6,54.1,55.7,53.3,56.5,43.9,0,0,0,0,0,0,0,0,0,0,0,0
2014M02,1.1,1.6,1.5,0,0,0,0,0,0,0,0,0,78.3,79.4,77.5,72,72.4,80.2,81.8,81,82.1,76.5,81,55,53.4,50.5,49,59.8,56.4,58.6,54.9,53.9,54.6,48.7,50.7,0,0,0,0,0,0,0,0,0,0,0,0
2014M03,1.6,1.1,1.6,0,0,0,0,0,0,0,0,0,83.9,78.3,79.4,77.5,72,72.4,80.2,81.8,81,84.8,82.5,55.9,54.9,57,52,59,58.1,58.8,56,58.3,54,54.5,52.6,0,0,0,0,0,0,0,0,0,0,0,0
2014M04,2,1.6,1.1,0,0,0,0,0,0,0,0,0,81.7,83.9,78.3,79.4,77.5,72,72.4,80.2,81.8,83.9,78.5,56.6,55.7,54,51.5,55.9,61,57.3,58.7,57.9,57.5,53.1,53.2,0,0,0,0,0,0,0,0,0,0,0,0
2014M05,2.2,2,1.6,0,0,0,0,0,0,0,0,0,82.2,81.7,83.9,78.3,79.4,77.5,72,72.4,80.2,83.5,80.3,55.7,56,51.5,49,58.7,58.5,57.9,58.8,59.4,55.1,55.2,53,0,0,0,0,0,0,0,0,0,0,0,0
2014M06,2.1,2.2,2,0,0,0,0,0,0,0,0,0,86.4,82.2,81.7,83.9,78.3,79.4,77.5,72,72.4,86.4,86.3,55,56.8,46,54,57,58.6,56.8,61.1,59.7,53.4,54.7,52.3,0,0,0,0,0,0,0,0,0,0,0,0
2014M07,2,2.1,2.2,0,0,0,0,0,0,0,0,0,90.3,86.4,82.2,81.7,83.9,78.3,79.4,77.5,72,91.9,87.9,55.1,56.9,49.5,53,60.1,58.1,57.4,60.4,58.7,55.1,56.2,49.8,0,0,0,0,0,0,0,0,0,0,0,0
2014M08,1.7,2,2.1,0,0,0,0,0,0,0,0,0,93.4,90.3,86.4,82.2,81.7,83.9,78.3,79.4,77.5,93.1,93.9,56.3,58,53.6,53,56.9,57.7,60.1,61.1,60.1,56.9,56.4,50.9,0,0,0,0,0,0,0,0,0,0,0,0
2014M09,1.7,1.7,2,0,0,0,0,0,0,0,0,0,89,93.4,90.3,86.4,82.2,81.7,83.9,78.3,79.4,86.4,93,55.7,57.3,46.8,54.5,58.7,55.1,58.9,59.5,62,54.1,55.9,51.1,0,0,0,0,0,0,0,0,0,0,0,0
2014M10,1.6,1.7,1.7,0,0,0,0,0,0,0,0,0,94.1,89,93.4,90.3,86.4,82.2,81.7,83.9,78.3,93.8,94.4,56.2,55.8,52.5,52,52.7,52,59.8,58.6,60.7,53.8,56.2,52.7,0,0,0,0,0,0,0,0,0,0,0,0
2014M11,1.2,1.6,1.7,0,0,0,0,0,0,0,0,0,91,94.1,89,93.4,90.3,86.4,82.2,81.7,83.9,89.3,93.7,56.3,58.2,53.7,51.5,44.4,54.5,61.6,61.1,60.2,53.7,55.2,52.2,0,0,0,0,0,0,0,0,0,0,0,0
2014M12,0.7,1.2,1.6,0,0,0,0,0,0,0,0,0,93.1,91,94.1,89,93.4,90.3,86.4,82.2,81.7,88.5,99.9,55.7,57.2,52,55.5,37.8,51.1,58.2,60.2,58.7,57.2,54.8,48.5,0,0,0,0,0,0,0,0,0,0,0,0
2015M01,-0.2,0.7,1.2,0,0,0,0,0,0,0,0,0,103.8,93.1,91,94.1,89,93.4,90.3,86.4,82.2,97,113.9,53.9,56.2,45.8,49.5,35.1,47.3,54.3,59,55.9,55,52,50.2,0,0,0,0,0,0,0,0,0,0,0,0
2015M02,-0.1,-0.2,0.7,0,0,0,0,0,0,0,0,0,98.8,103.8,93.1,91,94.1,89,93.4,90.3,86.4,90,112.1,53,57.6,50.1,49,35.2,50.9,53.9,58,55,51.8,57.4,49.8,0,0,0,0,0,0,0,0,0,0,0,0
2015M03,0,-0.1,-0.2,0,0,0,0,0,0,0,0,0,101.4,98.8,103.8,93.1,91,94.1,89,93.4,90.3,96,109.5,52.1,58.4,47.4,53,40.1,53.6,52.6,60.6,55,51,57.8,50.2,0,0,0,0,0,0,0,0,0,0,0,0
2015M04,-0.1,0,-0.1,0,0,0,0,0,0,0,0,0,94.3,101.4,98.8,103.8,93.1,91,94.1,89,93.4,87.1,105.1,51.9,57.5,48.2,53.5,41.6,50.4,52.8,58.1,55.7,50.4,58,49.7,0,0,0,0,0,0,0,0,0,0,0,0
2015M05,0,-0.1,0,0,0,0,0,0,0,0,0,0,94.6,94.3,101.4,98.8,103.8,93.1,91,94.1,89,86.2,107.1,52.9,56.7,52.9,54.5,49,53.7,53.3,58.9,54.6,52.9,57.2,51.6,0,0,0,0,0,0,0,0,0,0,0,0
2015M06,0.2,0,-0.1,0,0,0,0,0,0,0,0,0,99.8,94.6,94.3,101.4,98.8,103.8,93.1,91,94.1,92.8,110.3,52.5,55.7,45.2,48.5,49.7,52.3,54.4,57.7,53.2,53.5,53,52.4,0,0,0,0,0,0,0,0,0,0,0,0
2015M07,0.2,0.2,0,0,0,0,0,0,0,0,0,0,91,99.8,94.6,94.3,101.4,98.8,103.8,93.1,91,82.3,104,52,60.1,43.6,50.5,45.1,52.5,52.9,62.8,53.9,51.9,59.4,50.6,0,0,0,0,0,0,0,0,0,0,0,0
2015M08,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,101.3,91,99.8,94.6,94.3,101.4,98.8,103.8,93.1,91.6,115.8,50.2,58.6,46.6,54,38.8,51.1,51.5,62.5,52.6,48.9,56.2,47.9,0,0,0,0,0,0,0,0,0,0,0,0
2015M09,0,0.2,0.2,0,0,0,0,0,0,0,0,0,102.6,101.3,91,99.8,94.6,94.3,101.4,98.8,103.8,90.8,120.3,50.1,56.1,40.7,56.5,37.6,48.4,50.4,56.6,51.5,49.8,55.5,48.7,0,0,0,0,0,0,0,0,0,0,0,0
2015M10,0.1,0,0.2,0,0,0,0,0,0,0,0,0,99.1,102.6,101.3,91,99.8,94.6,94.3,101.4,98.8,88.7,114.6,49.1,56.9,44.4,54.5,39.8,48.3,52.1,59.2,51.9,45.6,56.8,46.5,0,0,0,0,0,0,0,0,0,0,0,0
2015M11,0.4,0.1,0,0,0,0,0,0,0,0,0,0,92.6,99.1,102.6,101.3,91,99.8,94.6,94.3,101.4,80.4,110.9,49.1,56.1,43.3,54.5,35.7,48.8,50.1,59.3,50.2,51.2,53.6,45.7,0,0,0,0,0,0,0,0,0,0,0,0
2015M12,0.6,0.4,0.1,0,0,0,0,0,0,0,0,0,96.3,92.6,99.1,102.6,101.3,91,99.8,94.6,94.3,83,116.4,48.7,55.3,41.7,51.5,33.9,50.6,49,58.2,49.8,46.8,55.1,48.8,0,0,0,0,0,0,0,0,0,0,0,0
2016M01,1.2,0.6,0.4,0,0,0,0,0,0,0,0,0,97.8,96.3,92.6,99.1,102.6,101.3,91,99.8,94.6,85.3,116.6,47.6,53.8,42.6,50,33.9,47,49.9,56.9,49,44.5,52,44.4,0,0,0,0,0,0,0,0,0,0,0,0
2016M02,0.8,1.2,0.6,0,0,0,0,0,0,0,0,0,94,97.8,96.3,92.6,99.1,102.6,101.3,91,99.8,79.9,115,49.2,52.8,48.3,52,38.3,45.9,52.1,53.3,51.9,47.5,51.4,44.7,0,0,0,0,0,0,0,0,0,0,0,0
2016M03,0.9,0.8,1.2,0,0,0,0,0,0,0,0,0,96.1,94,97.8,96.3,92.6,99.1,102.6,101.3,91,83.6,114.9,51,55.4,50.6,52,52.1,50.6,54.7,58,54.8,47.1,52.3,46.9,0,0,0,0,0,0,0,0,0,0,0,0
2016M04,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,94.7,96.1,94,97.8,96.3,92.6,99.1,102.6,101.3,79.7,117.1,51.3,55.2,49.7,52,57.9,53.9,55.8,57.1,53.8,50.3,55.1,45.5,0,0,0,0,0,0,0,0,0,0,0,0
2016M05,1.1,1.2,0.9,0,0,0,0,0,0,0,0,0,92.4,94.7,96.1,94,97.8,96.3,92.6,99.1,102.6,78.5,113.2,51.4,54.1,46.3,51.5,61.4,55,55.1,56.8,53.9,49.1,50.7,44.9,0,0,0,0,0,0,0,0,0,0,0,0
2016M06,1.1,1.1,1.2,0,0,0,0,0,0,0,0,0,97.4,92.4,94.7,96.1,94,97.8,96.3,92.6,99.1,84.6,116.6,52.2,55.8,52.7,50,59.8,55.9,56.3,58.5,54.2,48.7,52.7,48,0,0,0,0,0,0,0,0,0,0,0,0
2016M07,0.9,1.1,1.1,0,0,0,0,0,0,0,0,0,96.7,97.4,92.4,94.7,96.1,94,97.8,96.3,92.6,82,118.8,52.7,56.2,48.5,47.5,54.9,52.6,55.9,60.5,54.6,49.5,51.7,50.7,0,0,0,0,0,0,0,0,0,0,0,0
2016M08,1.1,0.9,1.1,0,0,0,0,0,0,0,0,0,101.8,96.7,97.4,92.4,94.7,96.1,94,97.8,96.3,86.1,125.3,49.8,52.6,47.4,51,53.6,52,51.2,53.4,50.1,47.8,51,48.4,0,0,0,0,0,0,0,0,0,0,0,0
2016M09,1.5,1.1,0.9,0,0,0,0,0,0,0,0,0,103.5,101.8,96.7,97.4,92.4,94.7,96.1,94,97.8,87.2,127.9,51.1,55.4,48.6,49.5,53.1,52.8,53.4,58.4,53.3,49.1,54.2,49.3,0,0,0,0,0,0,0,0,0,0,0,0
2016M10,1.7,1.5,1.1,0,0,0,0,0,0,0,0,0,100.8,103.5,101.8,96.7,97.4,92.4,94.7,96.1,94,86,123.1,51.8,54.3,45.8,52,54.8,54.8,54.2,57.6,53.9,51.2,51.4,48.2,0,0,0,0,0,0,0,0,0,0,0,0
2016M11,1.7,1.7,1.5,0,0,0,0,0,0,0,0,0,109.4,100.8,103.5,101.8,96.7,97.4,92.4,94.7,96.1,94.4,132,53.2,56.4,48.7,52,53.5,54.6,55.5,58.6,55,51.6,55.2,50,0,0,0,0,0,0,0,0,0,0,0,0
2016M12,2.1,1.7,1.7,0,0,0,0,0,0,0,0,0,113.3,109.4,100.8,103.5,101.8,96.7,97.4,92.4,94.7,106.4,123.5,54.4,55.8,48.6,51,64.2,56.3,59,58.6,58.7,53.3,52.7,48.5,0,0,0,0,0,0,0,0,0,0,0,0
2017M01,2.5,2.1,1.7,0,0,0,0,0,0,0,0,0,111.6,113.3,109.4,100.8,103.5,101.8,96.7,97.4,92.4,99.3,130,55.7,57,48.6,48,67.9,57.2,59.8,60.3,60.8,55.2,53.7,49.3,0,0,0,0,0,0,0,0,0,0,0,0
2017M02,2.8,2.5,2.1,0,0,0,0,0,0,0,0,0,116.1,111.6,113.3,109.4,100.8,103.5,101.8,96.7,97.4,103.9,134.4,57.7,56.6,57.1,50,66.9,57.9,64.5,58.4,62.8,54.5,55.3,50.9,0,0,0,0,0,0,0,0,0,0,0,0
2017M03,2.4,2.8,2.5,0,0,0,0,0,0,0,0,0,124.9,116.1,111.6,113.3,109.4,100.8,103.5,101.8,96.7,112.3,143.9,56.5,56.2,57.5,54,68.8,54.4,61.7,60.1,58.1,57.8,52.4,48.5,0,0,0,0,0,0,0,0,0,0,0,0
2017M04,2.2,2.4,2.8,0,0,0,0,0,0,0,0,0,119.4,124.9,116.1,111.6,113.3,109.4,100.8,103.5,101.8,105.4,140.3,55.8,57.2,56.9,53,68.3,58.3,57.4,61.1,59.4,54.3,53.4,51.4,0,0,0,0,0,0,0,0,0,0,0,0
2017M05,1.9,2.2,2.4,0,0,0,0,0,0,0,0,0,117.6,119.4,124.9,116.1,111.6,113.3,109.4,100.8,103.5,102.3,140.6,56.4,57.4,54,53.5,59.5,49.6,61.5,59.7,59,54,57.3,52.4,0,0,0,0,0,0,0,0,0,0,0,0
2017M06,1.6,1.9,2.2,0,0,0,0,0,0,0,0,0,117.3,117.6,119.4,124.9,116.1,111.6,113.3,109.4,100.8,99.6,143.9,56.2,56.8,56.5,57,53,53.6,60.4,59.4,60.3,55.9,56.3,48.8,0,0,0,0,0,0,0,0,0,0,0,0
2017M07,1.7,1.6,1.9,0,0,0,0,0,0,0,0,0,120,117.3,117.6,119.4,124.9,116.1,111.6,113.3,109.4,103,145.4,56.5,55.4,54.3,52.5,61.7,56.3,60.9,57.3,60.3,55.6,54.4,49.6,0,0,0,0,0,0,0,0,0,0,0,0
2017M08,1.9,1.7,1.6,0,0,0,0,0,0,0,0,0,120.4,120,117.3,117.6,119.4,124.9,116.1,111.6,113.3,101.7,148.4,58.4,55.8,56.5,52,61.7,58,60.7,58.2,60.3,59.6,56.5,54.5,0,0,0,0,0,0,0,0,0,0,0,0
2017M09,2.2,1.9,1.7,0,0,0,0,0,0,0,0,0,120.6,120.4,120,117.3,117.6,119.4,124.9,116.1,111.6,103,146.9,60,58.1,56.9,53.5,71.5,64.7,64.8,60.7,60.2,58.5,54.4,52.2,0,0,0,0,0,0,0,0,0,0,0,0
2017M10,2,2.2,1.9,0,0,0,0,0,0,0,0,0,126.2,120.6,120.4,120,117.3,117.6,119.4,124.9,116.1,109,152,58.6,60.4,53.9,56,68.1,61.1,63.7,64.8,62,59.4,56.2,47.8,0,0,0,0,0,0,0,0,0,0,0,0
2017M11,2.2,2,2.2,0,0,0,0,0,0,0,0,0,128.6,126.2,120.6,120.4,120,117.3,117.6,119.4,124.9,111,154.9,57.6,57.1,54.3,53.5,64.8,59.2,63.2,59,63.1,58.4,55.1,48.2,0,0,0,0,0,0,0,0,0,0,0,0
2017M12,2.1,2.2,2,0,0,0,0,0,0,0,0,0,123.1,128.6,126.2,120.6,120.4,120,117.3,117.6,119.4,100.8,156.5,59.7,56.3,54.9,51.5,68.3,61.2,66.8,54.2,65.9,58.4,56.4,50.9,0,0,0,0,0,0,0,0,0,0,0,0
2018M01,2.1,2.1,2.2,0,0,0,0,0,0,0,0,0,124.3,123.1,128.6,126.2,120.6,120.4,120,117.3,117.6,104,154.7,59.4,60,56.2,50,72.7,61.7,66.5,63.4,64.3,54.8,60.3,52.4,0,0,0,0,0,0,0,0,0,0,0,0
2018M02,2.2,2.1,2.1,0,0,0,0,0,0,0,0,0,130,124.3,123.1,128.6,126.2,120.6,120.4,120,117.3,109.2,161.2,60.9,58.5,59.8,50.5,74.2,62.4,64.9,61.1,63.1,59.7,55.6,55.2,0,0,0,0,0,0,0,0,0,0,0,0
2018M03,2.3,2.2,2.1,0,0,0,0,0,0,0,0,0,127,130,124.3,123.1,128.6,126.2,120.6,120.4,120,106.2,158.1,58.8,58.2,59.8,56,78.1,61.5,61.6,58.1,60.6,55.9,56.5,54.6,0,0,0,0,0,0,0,0,0,0,0,0
2018M04,2.4,2.3,2.2,0,0,0,0,0,0,0,0,0,125.6,127,130,124.3,123.1,128.6,126.2,120.6,120.4,104.3,157.5,58.6,57.6,62,56.5,79.3,62.3,62.7,60.6,60.3,55.9,55.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0
2018M05,2.8,2.4,2.3,0,0,0,0,0,0,0,0,0,128.8,125.6,127,130,124.3,123.1,128.6,126.2,120.6,107.2,161.2,59,58,63.5,52,79.5,63.9,62.7,60.2,61.9,57.4,54.1,50.4,0,0,0,0,0,0,0,0,0,0,0,0
2018M06,2.8,2.8,2.4,0,0,0,0,0,0,0,0,0,127.1,128.8,125.6,127,130,124.3,123.1,128.6,126.2,104,161.7,59.9,58.5,60.1,60.5,76.8,61.1,64.6,61.6,60.6,55.6,54.5,50.8,0,0,0,0,0,0,0,0,0,0,0,0
2018M07,2.9,2.8,2.8,0,0,0,0,0,0,0,0,0,127.9,127.1,128.8,125.6,127,130,124.3,123.1,128.6,102.4,166.1,58.1,57.5,54.7,56.5,73.2,63.4,58.9,60.7,59.3,56.2,56.7,53.6,0,0,0,0,0,0,0,0,0,0,0,0
2018M08,2.7,2.9,2.8,0,0,0,0,0,0,0,0,0,134.7,127.9,127.1,128.8,125.6,127,130,124.3,123.1,109.3,172.8,60.5,59.5,57.5,51.5,72.1,62.3,63.8,62.8,62,58.4,57.2,54.1,0,0,0,0,0,0,0,0,0,0,0,0
2018M09,2.4,2.7,2.9,0,0,0,0,0,0,0,0,0,135.3,134.7,127.9,127.1,128.8,125.6,127,130,124.3,112.5,169.4,59.3,60.4,55.7,56.5,66.9,62.8,61.1,60.9,62,58.6,60.1,52.9,0,0,0,0,0,0,0,0,0,0,0,0
2018M10,2.5,2.4,2.7,0,0,0,0,0,0,0,0,0,137.9,135.3,134.7,127.9,127.1,128.8,125.6,127,130,115.1,171.9,58.1,60.8,55.8,58.5,71.6,61.1,59.1,63.2,60.8,56.1,58.9,50.6,0,0,0,0,0,0,0,0,0,0,0,0
